Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16956120066,"Jan 6, 2026, 10:37:13 AM",Lunch Trail Run,Run,"",5579,7.93,170.0,26,,,,activities/18049485264.fit.gz,,,5579.0,4693.0,7934.0,4.8,1.691,632.0,626.0,489.0,1076.0,49.1,0.1,,,138.0,74.0,170.0,127.0,,147.0,661.0,,20.0,26.0,,,,,,,,,153.0,5580.0,,,0.0,,1.0,12510.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.422,6777.0,,,,11936.0,0.0,,145.0,97.0,2.666,,,,,,,,,,,,""
16946745324,"Jan 5, 2026, 2:05:02 PM",Afternoon Trail Run,Run,"",3083,8.00,181.0,32,,,,activities/18040030736.fit.gz,,,3083.0,2860.0,8003.0,6.8,2.798,12.0,21.0,204.4,217.8,30.0,-0.1,,,103.0,84.0,181.0,140.0,,216.0,492.0,,19.0,32.0,,,,,,,,,223.0,3084.0,,,0.0,,1.0,8204.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.596,7398.0,,,,7624.0,0.0,,170.0,141.0,2.869,,,,,,,,,,,,""
16932761943,"Jan 4, 2026, 9:53:33 AM",Lunch Trail Run,Run,"",4893,5.53,132.0,8,,,,activities/18025872646.fit.gz,,,4893.0,4334.0,5530.0,4.8,1.276,82.0,75.0,-9.0,57.2,48.9,0.1,,,84.0,57.0,132.0,98.0,,109.0,369.0,,25.0,8.0,,,,,,,,,106.0,4508.0,,,0.0,,1.0,6312.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,1195.0,,,,7332.0,0.0,,56.0,67.0,1.457,,,,,,,,,,,,""
16911327674,"Jan 2, 2026, 10:05:21 AM",Lunch Trail Run,Run,"",5469,3.95,126.0,7,,,,activities/18004203351.fit.gz,,,5469.0,4955.0,3956.0,3.2,0.798,6.0,10.0,-2.2,6.2,30.0,0.0,,,78.0,52.0,126.0,99.0,,86.0,429.0,,18.0,7.0,,,,,,,,,74.0,5116.0,,,0.0,,1.0,4064.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723,0.0,,,,5932.0,0.0,,31.0,47.0,0.82,,,,,,,,,,,,""
16911325395,"Jan 1, 2026, 9:32:01 AM",Lunch Trail Run,Run,"",1835,1.89,122.0,2,,,,activities/18004201490.fit.gz,,,1835.0,1392.0,1895.0,2.0,1.361,3.0,3.0,203.8,207.8,27.5,0.0,,,69.0,56.0,122.0,93.0,,95.0,136.0,,19.0,2.0,,,,,,,,,90.0,1836.0,,,0.0,,1.0,1939.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.033,0.0,,,,2650.0,0.0,,16.0,57.0,1.394,,,,,,,,,,,,""
16893858957,"Dec 31, 2025, 10:39:30 AM",Lunch Trail Run,Run,"",3599,1.83,138.0,3,,,,activities/17986403834.fit.gz,,,3599.0,1341.0,1834.0,3.6,1.368,107.0,100.0,1063.2,1155.8,47.9,0.4,,,96.0,54.0,138.0,102.0,,100.0,295.0,,13.0,3.0,,,,,,,,,82.0,3599.0,,,0.0,,1.0,2584.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.0,,,,3080.0,0.0,,26.0,52.0,1.927,,,,,,,,,,,,""
16875902636,"Dec 29, 2025, 1:32:07 PM",Afternoon Trail Run,Run,"",2814,1.57,128.0,3,,,,activities/17968200725.fit.gz,,,2814.0,1376.0,1576.0,2.2,1.145,114.0,116.0,586.8,698.6,49.3,0.1,,,78.0,58.0,128.0,95.0,,80.0,202.0,,27.0,3.0,,,,,,,,,76.0,2815.0,,,0.0,,1.0,2481.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.0,,,,3094.0,0.0,,18.0,48.0,1.804,,,,,,,,,,,,""
16862411214,"Dec 28, 2025, 9:53:08 AM",Lunch Trail Run,Run,"",3389,7.10,187.0,51,,,,activities/17954469512.fit.gz,,,3389.0,3212.0,7103.0,4.4,2.211,339.0,333.0,196.2,507.0,35.0,0.1,,,89.0,79.0,187.0,148.0,,180.0,655.0,,20.0,51.0,,,,,,,,,180.0,3390.0,,,0.0,,1.0,8880.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.096,0.0,,,,8338.0,0.0,,122.0,114.0,2.765,,,,,,,,,,,,""
16845357372,"Dec 25, 2025, 6:05:11 PM",Evening Workout,Workout,"",2548,3.29,177.0,13,,,,activities/17937104752.fit.gz,,,2548.0,1582.0,3291.0,6.6,2.08,11.0,12.0,206.8,216.6,27.5,-0.1,,,127.0,79.0,177.0,133.0,,,383.0,,19.0,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.292,2814.0,,,,,0.0,,,,,,4944.0,,,,,,,,,,""
16838244423,"Dec 25, 2025, 9:44:22 AM",Lunch Trail Run,Run,"",4175,8.73,166.0,16,,,,activities/17929831279.fit.gz,,,4175.0,4096.0,8734.0,3.0,2.132,265.0,258.0,210.4,451.0,40.0,0.1,,,86.0,80.0,166.0,123.0,,164.0,522.0,,24.0,16.0,,,,,,,,,166.0,4176.0,,,0.0,,1.0,9881.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.092,8133.0,,,,10970.0,0.0,,127.0,105.0,2.413,,,,,,,,,,,,""
16838243072,"Dec 22, 2025, 4:32:46 PM",Evening Trail Run,Run,"",533,1.03,159.0,4,,,,activities/17929829882.fit.gz,,,533.0,529.0,1032.0,2.8,1.951,8.0,6.0,210.8,218.4,17.1,0.1,,,83.0,79.0,159.0,135.0,,146.0,96.0,,19.0,4.0,,,,,,,,,145.0,534.0,,,0.0,,1.0,1072.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.936,717.0,,,,1398.0,0.0,,12.0,92.0,2.027,,,,,,,,,,,,""
16804287027,"Dec 21, 2025, 9:53:02 AM",Lunch Trail Run,Run,"",5082,7.62,198.0,68,,,,activities/17895414593.fit.gz,,,5082.0,5041.0,7623.0,4.2,1.512,632.0,618.0,483.4,1073.0,49.1,0.2,,,116.0,78.0,198.0,151.0,,166.0,898.0,,18.0,68.0,,,,,,,,,161.0,5083.0,,,0.0,,1.0,12085.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,6607.0,,,,10868.0,0.0,,146.0,102.0,2.397,,,,,,,,,,,,""
16804285104,"Dec 20, 2025, 2:48:12 PM",Afternoon Workout,Workout,"",3084,6.43,161.0,12,,,,activities/17895412782.fit.gz,,,3084.0,2662.0,6429.0,3.4,2.415,38.0,36.0,205.0,217.4,40.0,0.1,,,89.0,83.0,161.0,130.0,,,433.0,,20.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085,5717.0,,,,,0.0,,,,,,7394.0,,,,,,,,,,""
16791778488,"Dec 17, 2025, 2:14:23 PM",Afternoon Trail Run,Run,"",3027,7.88,182.0,52,,,,activities/17882710987.fit.gz,,,3027.0,3004.0,7888.0,4.6,2.626,263.0,250.0,198.0,441.8,48.6,0.1,,,93.0,82.0,182.0,149.0,,211.0,561.0,,18.0,52.0,,,,,,,,,211.0,3028.0,,,0.0,,1.0,9161.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.606,6061.0,,,,7900.0,0.0,,150.0,134.0,3.05,,,,,,,,,,,,""
16791776658,"Dec 14, 2025, 12:53:52 PM",Afternoon Trail Run,Run,"",3337,7.48,185.0,39,,,,activities/17882709219.fit.gz,,,3337.0,3249.0,7479.0,3.8,2.302,253.0,234.0,206.4,433.6,36.7,0.2,,,99.0,82.0,185.0,142.0,,178.0,618.0,,19.0,39.0,,,,,,,,,180.0,3338.0,,,0.0,,1.0,8561.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.241,6569.0,,,,8888.0,0.0,,120.0,114.0,2.635,,,,,,,,,,,,""
16791775268,"Dec 13, 2025, 5:04:20 PM",Evening Workout,Workout,"",2599,3.46,172.0,9,,,,activities/17882707786.fit.gz,,,2599.0,1622.0,3464.0,3.8,2.136,15.0,19.0,206.8,214.8,28.9,-0.1,,,124.0,80.0,172.0,128.0,,,369.0,,19.0,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.333,2773.0,,,,,0.0,,,,,,4794.0,,,,,,,,,,""
16723613307,"Dec 12, 2025, 4:26:20 PM",Evening Trail Run,Run,"",2244,6.56,183.0,49,,,,activities/17813672699.fit.gz,,,2244.0,2076.0,6562.0,4.8,3.161,97.0,99.0,192.6,211.8,20.0,0.0,,,97.0,88.0,183.0,157.0,,238.0,481.0,,19.0,49.0,,,,,,,,,239.0,2245.0,,,0.0,,1.0,6890.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.924,5961.0,,,,5936.0,0.0,,142.0,151.0,3.319,,,,,,,,,,,,""
16686872898,"Dec 8, 2025, 3:08:29 PM",Afternoon Trail Run,Run,"",2861,6.93,187.0,48,,,,activities/17776502714.fit.gz,,,2861.0,2704.0,6931.0,5.8,2.563,35.0,30.0,194.0,210.8,40.0,0.0,,,101.0,86.0,187.0,152.0,,223.0,517.0,,19.0,48.0,,,,,,,,,224.0,2861.0,,,0.0,,1.0,7147.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.423,6042.0,,,,6502.0,0.0,,159.0,142.0,2.643,,,,,,,,,,,,""
16676649631,"Dec 7, 2025, 7:44:51 AM",Morning Trail Run,Run,"",16598,11.93,177.0,42,,,,activities/17766105712.fit.gz,,,16598.0,16596.0,11933.0,5.6,0.719,1225.0,640.0,674.0,1769.2,49.7,4.9,,,209.0,63.0,177.0,118.0,,141.0,1373.0,,18.0,42.0,,,,,,,,,132.0,16596.0,,,0.0,,1.0,20165.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719,8150.0,,,,17938.0,0.0,,323.0,84.0,1.215,,,,,,,,,,,,""
16620666641,"Nov 29, 2025, 10:38:27 AM",Lunch Trail Run,Run,"",4946,11.02,186.0,65,,,,activities/17709266830.fit.gz,,,4946.0,4773.0,11026.0,4.2,2.31,393.0,385.0,208.8,449.4,47.5,0.1,,,103.0,82.0,186.0,146.0,,195.0,874.0,,23.0,65.0,,,,,,,,,192.0,4948.0,,,0.0,,1.0,12749.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.229,9126.0,,,,12164.0,0.0,,203.0,122.0,2.671,,,,,,,,,,,,""
16592223922,"Nov 28, 2025, 3:10:10 PM",Afternoon Trail Run,Run,"",2878,5.70,183.0,48,,,,activities/17680280871.fit.gz,,,2878.0,2286.0,5703.0,9.2,2.495,40.0,34.0,208.4,225.0,20.0,0.1,,,103.0,82.0,183.0,152.0,,183.0,506.0,,20.0,48.0,,,,,,,,,171.0,2879.0,,,0.0,,1.0,5884.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.982,4989.0,,,,6330.0,0.0,,93.0,108.0,2.574,,,,,,,,,,,,""
16592222275,"Nov 27, 2025, 5:38:38 PM",Evening Weight Training,Weight Training,"",1803,0,104.0,3,,,,activities/17680279155.fit.gz,,,1803.0,1803.0,0.0,0.0,0.0,0.0,0.0,204.8,208.6,0.0,0.0,,,,,104.0,89.0,,,136.0,,27.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16582955869,"Nov 26, 2025, 3:35:47 PM",Afternoon Weight Training,Weight Training,"",779,0,175.0,4,,,,activities/17670834311.fit.gz,,,779.0,779.0,0.0,0.0,0.0,4.0,6.0,204.8,215.0,0.0,0.0,,,50.0,0.0,175.0,113.0,,72.0,72.0,,23.0,4.0,,,,,,,,,71.0,780.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,4.0,45.0,,,,,,,,,,,,,""
16582955966,"Nov 26, 2025, 3:00:28 PM",Afternoon Trail Run,Run,"",2118,4.17,174.0,21,,,,activities/17670833834.fit.gz,,,2118.0,2052.0,4171.0,3.6,2.033,230.0,226.0,208.6,435.4,48.6,0.1,,,101.0,79.0,174.0,140.0,,172.0,389.0,,23.0,21.0,,,,,,,,,180.0,2119.0,,,0.0,,1.0,5667.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.969,1641.0,,,,,0.0,,76.0,114.0,2.762,,,,,,,,,,,,""
16563530415,"Nov 25, 2025, 3:54:16 PM",Afternoon Trail Run,Run,"",2734,6.87,192.0,63,,,,activities/17651093813.fit.gz,,,2734.0,2280.0,6873.0,6.0,3.014,100.0,98.0,195.0,212.6,46.7,0.0,,,106.0,85.0,192.0,161.0,,236.0,558.0,,21.0,63.0,,,,,,,,,229.0,2735.0,,,0.0,,1.0,7230.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.514,6354.0,,,,6150.0,0.0,,159.0,145.0,3.171,,,,,,,,,,,,""
16475777982,"Nov 16, 2025, 12:51:24 PM",Afternoon Swim,Swim,"",2582,"1,578",138.0,4,,,,activities/17562370615.fit.gz,,,2582.0,2582.0,1578.0,1.8,0.611,0.0,0.0,-26.6,11.4,46.0,-0.7,,,,,138.0,116.0,,,315.0,,21.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16472942733,"Nov 15, 2025, 11:01:56 AM",Afternoon Trail Run,Run,"",3852,8.11,163.0,14,,,,activities/17559496546.fit.gz,,,3852.0,3560.0,8114.0,3.4,2.279,264.0,242.0,193.6,449.4,30.0,0.3,,,93.0,83.0,163.0,126.0,,175.0,523.0,,26.0,14.0,,,,,,,,,174.0,3853.0,,,0.0,,1.0,9067.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.106,6600.0,,,,9912.0,0.0,,129.0,110.0,2.547,,,,,,,,,,,,""
16416936175,"Nov 10, 2025, 5:56:23 PM",Evening Trail Run,Run,"",3791,10.90,184.0,64,,,,activities/17503065611.fit.gz,,,3791.0,3597.0,10905.0,5.4,3.032,0.0,0.0,112.8,115.4,17.1,0.0,,,92.0,85.0,184.0,149.0,,232.0,720.0,,21.0,64.0,,,,,,,,,237.0,3790.0,,,0.0,,1.0,10977.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.877,0.0,,,,9604.0,0.0,,236.0,150.0,3.052,,,,,,,,,,,,""
16393619491,"Nov 8, 2025, 7:52:21 AM",Morning Trail Run,Run,"",5267,12.09,177.0,82,,,,activities/17479511767.fit.gz,,,5267.0,4836.0,12092.0,4.0,2.5,251.0,251.0,207.0,434.4,49.1,0.0,,,90.0,81.0,177.0,145.0,,195.0,947.0,,24.0,82.0,,,,,,,,,193.0,5268.0,,,0.0,,1.0,13423.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.296,9633.0,,,,12850.0,0.0,,218.0,122.0,2.776,,,,,,,,,,,,""
16359875083,"Nov 4, 2025, 5:10:05 PM",Evening Trail Run,Run,"",864,2.03,135.0,2,,,,activities/17445514060.fit.gz,,,864.0,846.0,2031.0,3.6,2.401,5.0,17.2,204.2,211.0,17.1,0.0,,,87.0,83.0,135.0,120.0,,178.0,104.0,,25.0,2.0,,,,,,,,,177.0,865.0,,,0.0,,1.0,2088.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.351,1795.0,,,,,0.0,,30.0,112.0,2.468,,,,,,,,,,,,""
16359875073,"Nov 4, 2025, 4:39:36 PM",Evening Weight Training,Weight Training,"",1829,0,135.0,4,,,,activities/17445514061.fit.gz,,,1829.0,1829.0,0.0,0.0,0.0,4.0,0.0,205.2,211.4,0.0,0.0,,,51.0,0.0,135.0,99.0,,77.0,120.0,,25.0,4.0,,,,,,,,,76.0,1830.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,11.0,48.0,,,,,,,,,,,,,""
16359875082,"Nov 4, 2025, 4:23:54 PM",Evening Trail Run,Run,"",941,2.26,153.0,3,,,,activities/17445513905.fit.gz,,,941.0,912.0,2263.0,3.2,2.481,16.0,10.0,202.4,210.0,25.0,0.1,,,91.0,86.0,153.0,119.0,,184.0,126.0,,24.0,3.0,,,,,,,,,180.0,942.0,,,0.0,,1.0,2343.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.405,1869.0,,,,,0.0,,33.0,114.0,2.57,,,,,,,,,,,,""
16331461284,"Nov 2, 2025, 11:33:31 AM",Afternoon Swim,Swim,"",4101,"2,054",155.0,8,,,,activities/17416796523.fit.gz,,,4101.0,4101.0,2054.0,1.6,0.501,0.0,0.0,-2.8,7.2,30.0,0.0,,,,,155.0,115.0,,,358.0,,22.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16322973331,"Nov 1, 2025, 12:38:00 PM",Afternoon Trail Run,Run,"",8781,18.99,193.0,154,,,,activities/17408091844.fit.gz,,,8781.0,8365.0,18993.0,4.6,2.271,924.0,908.0,177.4,450.4,48.9,0.1,,,110.0,80.0,193.0,149.0,,190.0,1626.0,,26.0,154.0,,,,,,,,,192.0,8782.0,,,0.0,,1.0,24408.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.163,9990.0,,,,21788.0,0.0,,361.0,122.0,2.918,,,,,,,,,,,,""
16313957670,"Oct 31, 2025, 4:23:27 PM",Evening Trail Run,Run,"",3807,10.92,196.0,82,,,,activities/17398927807.fit.gz,,,3807.0,3436.0,10921.0,5.6,3.178,0.0,0.0,113.4,118.2,26.7,0.0,,,92.0,86.0,196.0,156.0,,239.0,745.0,,24.0,82.0,,,,,,,,,239.0,3808.0,,,0.0,,1.0,10986.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.869,0.0,,,,9566.0,0.0,,241.0,151.0,3.197,,,,,,,,,,,,""
16293073537,"Oct 29, 2025, 11:37:23 AM",Afternoon Trail Run,Run,"",3123,8.26,184.0,41,,,,activities/17377867479.fit.gz,,,3123.0,2797.0,8267.0,5.2,2.956,139.0,135.0,196.6,222.6,30.0,0.0,,,99.0,88.0,184.0,144.0,,232.0,538.0,,25.0,41.0,,,,,,,,,232.0,3124.0,,,0.0,,1.0,8721.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.647,7377.0,,,,7924.0,0.0,,187.0,147.0,3.118,,,,,,,,,,,,""
16284493444,"Oct 28, 2025, 9:32:06 AM",Lunch Workout,Workout,"",2960,4.63,176.0,18,,,,activities/17369230258.fit.gz,,,2960.0,2186.0,4633.0,4.6,2.119,122.0,127.0,152.2,212.2,42.9,-0.1,,,107.0,82.0,176.0,129.0,,,451.0,,29.0,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,3638.0,,,,,0.0,,,,,,5712.0,,,,,,,,,,""
16261375175,"Oct 26, 2025, 8:19:09 AM",Morning Trail Run,Run,"",11101,21.37,187.0,156,,,,activities/17345860641.fit.gz,,,11101.0,10399.0,21378.0,5.0,2.056,929.0,923.0,616.4,897.6,48.9,0.0,,,119.0,78.0,187.0,147.0,,168.0,1887.0,,25.0,156.0,,,,,,,,,167.0,11102.0,,,0.0,,1.0,26709.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.926,15969.0,,,,26484.0,0.0,,345.0,106.0,2.568,,,,,,,,,,,,""
16250836858,"Oct 25, 2025, 10:41:28 AM",Afternoon Trail Run,Run,"",5373,13.46,179.0,75,,,,activities/17335169556.fit.gz,,,5373.0,4995.0,13461.0,4.8,2.695,217.0,211.0,198.6,217.4,40.0,0.0,,,93.0,83.0,179.0,144.0,,209.0,907.0,,27.0,75.0,,,,,,,,,212.0,5374.0,,,0.0,,1.0,14181.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.505,12984.0,,,,13526.0,0.0,,268.0,134.0,2.839,,,,,,,,,,,,""
16243507893,"Oct 24, 2025, 2:44:32 PM",Afternoon Trail Run,Run,"",3705,8.05,180.0,46,,,,activities/17327769416.fit.gz,,,3705.0,3684.0,8056.0,4.6,2.187,274.0,243.0,175.6,437.6,45.7,0.4,,,99.0,83.0,180.0,142.0,,193.0,628.0,,25.0,46.0,,,,,,,,,199.0,3706.0,,,0.0,,1.0,9356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.174,6103.5,,,,9362.0,0.0,,163.0,126.0,2.54,,,,,,,,,,,,""
16243506370,"Oct 19, 2025, 3:02:40 PM",Evening Trail Run,Run,"",3679,7.86,184.0,70,,,,activities/17327767898.fit.gz,,,3679.0,3650.0,7863.0,3.0,2.154,217.0,198.0,204.0,372.2,36.7,0.2,,,95.0,81.0,184.0,150.0,,167.0,702.0,,21.0,70.0,,,,,,,,,169.0,3680.0,,,0.0,,1.0,8792.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.137,5999.0,,,,9826.0,0.0,,116.0,107.0,2.409,,,,,,,,,,,,""
16182358360,"Oct 18, 2025, 7:35:23 AM",Morning Trail Run,Run,"",7412,16.55,183.0,82,,,,activities/17266148723.fit.gz,,,7412.0,6974.0,16555.0,5.0,2.374,629.0,620.0,495.0,1046.4,49.1,0.1,,,92.0,79.0,183.0,141.0,,193.0,1210.0,,24.0,82.0,,,,,,,,,197.0,7413.0,,,0.0,,1.0,19522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.234,13999.0,,,,17580.0,0.0,,320.0,125.0,2.799,,,,,,,,,,,,""
16170781967,"Oct 12, 2025, 3:17:26 PM",Evening Trail Run,Run,"",3631,6.64,193.0,23,,,,activities/17254453666.fit.gz,,,3631.0,3232.0,6639.0,3.2,2.054,231.0,213.0,213.2,435.0,45.0,0.2,,,98.0,78.0,193.0,129.0,,161.0,501.0,,23.0,23.0,,,,,,,,,159.0,3632.0,,,0.0,,1.0,7712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.828,6081.0,,,,8354.0,0.0,,102.0,101.0,2.386,,,,,,,,,,,,""
16170780038,"Oct 11, 2025, 3:49:56 PM",Evening Trail Run,Run,"",2569,6.88,184.0,54,,,,activities/17254451686.fit.gz,,,2569.0,2533.0,6882.0,4.0,2.717,43.0,46.0,208.0,216.2,28.6,0.0,,,91.0,84.0,184.0,153.0,,199.0,536.0,,23.0,54.0,,,,,,,,,199.0,2569.0,,,0.0,,1.0,7050.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.679,6411.0,,,,7024.0,0.0,,113.0,126.0,2.784,,,,,,,,,,,,""
16096890895,"Oct 10, 2025, 2:46:57 PM",Afternoon Trail Run,Run,"",3160,8.51,186.0,69,,,,activities/17179779211.fit.gz,,,3160.0,2796.0,8517.0,5.0,3.046,50.0,41.0,208.8,217.2,48.6,0.1,,,93.0,85.0,186.0,157.0,,234.0,614.0,,24.0,69.0,,,,,,,,,239.0,3161.0,,,0.0,,1.0,8733.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.695,7851.0,,,,7060.0,0.0,,200.0,151.0,3.124,,,,,,,,,,,,""
16094617994,"Oct 9, 2025, 3:27:45 PM",Evening Weight Training,Weight Training,"",2485,0,125.0,4,,,,activities/17177486041.fit.gz,,,2485.0,2485.0,0.0,0.0,0.0,7.0,0.0,209.6,214.6,0.0,0.0,,,,,125.0,86.0,,,149.0,,26.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
16094617719,"Oct 8, 2025, 3:16:33 PM",Evening Workout,Workout,"",2831,4.51,176.0,15,,,,activities/17177485653.fit.gz,,,2831.0,2013.0,4513.0,5.0,2.242,14.0,6.0,205.8,215.2,22.9,0.1,,,99.0,79.0,176.0,132.0,,,353.0,,21.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.594,4233.0,,,,,0.0,,,,,,5162.0,,,,,,,,,,""
16042611213,"Oct 5, 2025, 5:40:05 AM",Morning Trail Run,Run,"",15647,20.54,189.0,125,,,,activities/17124947054.fit.gz,,,15647.0,15645.0,20546.0,6.0,1.313,1742.0,1711.0,722.0,2091.8,49.5,0.1,,,170.0,73.0,189.0,136.0,,156.0,1968.0,,16.0,125.0,,,,,,,,,155.0,15648.0,0.0,,0.0,,1.0,32695.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.313,6623.0,,,,30096.0,0.0,,417.0,98.0,2.09,,,0.0,,,,,,,,,media/10080cde-e2fd-488e-bedf-97a8540b8c7a.mp4|media/dbc54ecd-2079-4bcc-ab8e-d322da07aa8f.jpg|media/a2d20886-048d-4613-bff7-406d3fc3eef3.jpg
16027998067,"Oct 4, 2025, 8:46:40 AM",Lunch Trail Run,Run,"",3373,1.95,130.0,3,,,,activities/17110116745.fit.gz,,,3373.0,1515.0,1955.0,3.0,1.29,129.0,129.0,784.0,874.6,49.7,0.1,,,124.0,55.0,130.0,97.0,,81.0,269.0,,19.0,3.0,,,,,,,,,79.0,3372.0,0.0,,0.0,,1.0,2769.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.0,,,,3120.0,0.0,,23.0,50.0,1.828,,,0.0,,,,,,,,,""
16026649902,"Oct 1, 2025, 2:19:50 PM",Afternoon Workout,Workout,"",2842,4.13,158.0,8,,,,activities/17108746869.fit.gz,,,2842.0,1988.0,4131.0,3.4,2.078,16.0,17.0,212.0,221.2,40.0,-0.1,,,87.0,79.0,158.0,121.0,,,353.0,,24.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.454,3595.0,,,,,0.0,,,,,,5374.0,,,,,,,,,,""
15963100225,"Sep 28, 2025, 9:56:40 AM",Lunch Swim,Swim,"",3538,"2,032",171.0,14,,,,activities/17044279790.fit.gz,,,3538.0,3538.0,2032.0,4.6,0.574,0.0,0.0,-152.0,16.2,50.0,0.2,,,,,171.0,127.0,,,526.0,,24.0,14.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,""
